datapublished,name,description,provider,url,,,,
2019-01-11T03:57:00.0000000Z,1984 anti-Sikh <b>riot</b> culprits must be punished irrespective of identity: Rahul Gandhi,"Those are <b>India</b>’s assets, not liabilities.” While speaking about his personal life, Rahul categorically denied any thought about marriage in the near future and said that as of now he is entirely focused on the <b>political</b> front. “Right now my single ...","[{'name': 'The Free Press Journal', '_type': 'Organization'}]",https://www.freepressjournal.in/headlines/1984-anti-sikh-riot-culprits-must-be-punished-irrespective-of-identity-rahul-gandhi/1434217,,,,
2018-06-04T17:07:00.0000000Z,Anti-Sterlite <b>protest</b>: Panel assures fair probe into police firing,"TUTICORIN: Retired high court judge Aruna Jagadeesan, who was appointed by the Tamil Nadu government as the one-man commission to probe the police firing and killings of 13 people during the anti-Sterlite <b>protest</b> ... and during the <b>riots</b> and police firing.","[{'name': 'timesofindia.indiatimes.com', '_type': 'Organization'}]",https://timesofindia.indiatimes.com/city/chennai/anti-sterlite-protest-panel-assures-fair-probe-into-police-firing/articleshow/64450084.cms,,,,
2018-04-02T02:09:00.0000000Z,"Bharat Bandh LIVE Updates: 9 dead in MP, UP and Rajasthan; internet services suspended and Sec 144 imposed in Rajasthan","8:55 PM: Union Ministry of Home Affairs have rushed over 1,700 anti-<b>riot</b> policemen to bring situation under control in North <b>India</b> ... and said that he is a ‘<b>political</b> vulture’who is trying to gauin advantage from the <b>protests</b> and acts of violence.","[{'name': 'The Financial Express', '_type': 'Organization'}]",https://www.financialexpress.com/india-news/bharat-bandh-today-live-updates-dalits-strike-punjab-cbse-sc-st-act-scheduled-castes-scheduled-tribes/1118019/,,,,
2018-12-06T05:19:00.0000000Z,"Babri Masjid demolition anniversary: How Ram Mandir movement redefined Indian <b>politics</b>, established BJP as <b>political</b> force",The demotion of the mosque was a well-orchestrated event in the history of independent <b>India</b> that triggered <b>riots</b> ... been at the centre of the country’s <b>politics</b> and holds key to government formation. After <b>protests</b> and violent clashes for two years ...,"[{'name': 'The Financial Express', '_type': 'Organization'}]",https://www.financialexpress.com/india-news/babri-masjid-demolition-anniversary-how-ram-mandir-movement-redefined-indian-politics-established-bjp-as-political-force/1405055/,,,,
2017-01-03T14:23:00.0000000Z,"<b>2016: Rohith Vemula, Kanhaiya Kumar and voices</b> of dissent; 10th Boards and <b>India</b>’s own university rankings","a PhD scholar of African Studies at JNU was arrested for alleged anti-<b>India</b> slogans at a students’ rally to <b>protest</b> the hanging of 2001 Parliament attack accused Afzal Guru. He was charged with sedition, but it snowballed into a major <b>political</b> controversy.","[{'name': 'Hindustan Times', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_121878103001204f6d54fcb8a7699784&pid=news'}}, '_type': 'Organization'}]",https://www.hindustantimes.com/education/2016-tragedies-protests-class-10-boards-shocker-and-our-own-rankings/story-8WULhrwW3zc8OEnPG2hzoO.html,,,,
2019-01-03T07:35:00.0000000Z,<b>Protests</b> paralyse Indian state after women defy temple ban,"The Kerala state government is run by left-wing parties and has sought to allow women into the temple, a position that has drawn criticism from both of <b>India</b>&#39;s main <b>political</b> ... police had <b>riot</b> gear, teargas and water cannons in case <b>protests</b> became ...","[{'name': 'Thomson Reuters Foundation', '_type': 'Organization'}]",http://news.trust.org/item/20190103071052-zaj2q/,,,,
2018-05-16T12:59:00.0000000Z,Rape as communal violence <b>in India</b>,"An eight-year-old girl was brutally raped and murdered in Rasana village near Kathua, in the Indian state of Kashmir, leading to widespread <b>protests</b> ... <b>politics</b> and right wing groups who was shot dead right outside her home, had roiled the country. The ...","[{'name': 'New Internationalist', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_8a37342c87763552dc4ab8388d5d38dc&pid=news'}}, '_type': 'Organization'}]",https://newint.org/features/web-exclusive/2018/05/16/rape-communal-violence-india,,,,
2018-12-10T02:40:00.0000000Z,CPP slams ‘double standards’,Cambodian People’s Party (CPP) spokesman Sok Eysan accused human rights groups on Sunday of practising “double standards” for failing to criticise the “tough crackdown” by French authorities on the “Yellow Vest” <b>protests</b> rocking that country.,"[{'name': 'The Phnom Penh Post', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_78d0970334c6506512a8729e1f6eac0b&pid=news'}}, '_type': 'Organization'}]",https://www.phnompenhpost.com/national-politics/cpp-slams-double-standards,,,,
2018-09-05T05:03:00.0000000Z,Global <b>Riot</b> Control Equipment Markets to 2023: Increase in the Homeland Security Budget of Emerging Countries is Driving Growth - ResearchAndMarkets.com,"<b>protests</b> and demonstrations, have realized the importance of having effective <b>riot</b> control equipment to contain the situation. Increasing <b>Political</b> Disputes and Civil Unrest The law enforcement agencies of nations like <b>India</b>, Vietnam, Thailand, and ...","[{'name': 'Business Wire', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_a98b68b1d1e44e4021451f6d0439a6f9&pid=news'}}, '_type': 'Organization'}]",https://www.businesswire.com/news/home/20180905005405/en/Global-Riot-Control-Equipment-Markets-2023-Increase,,,,
2019-03-08T00:00:00.0000000Z,<b>Communal clashes in Indian state of Gujarat kill</b> six,"Fresh communal clashes erupted on Wednesday in western <b>India</b> as police and paramilitary forces tried to quell <b>riots</b> ... huge <b>political</b> bargaining chip in this country of 1.2 billion people, and over the last decade several groups have led violent <b>protests</b> ...","[{'name': 'Dawn', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_77d931cd44019be71c3157316397b988&pid=news'}}, '_type': 'Organization'}]",https://www.dawn.com/news/1202969,,,,
2019-03-18T23:42:00.0000000Z,"International Women&#39;s Day: Strikes, <b>Protests</b> and Holidays",Marches and <b>protests</b> ... <b>riot</b> police in Istanbul fired tear gas to disperse thousands of demonstrators who tried to march along the city&#39;s main pedestrian avenue to mark International Women&#39;s Day. Authorities said the march was unauthorized. <b>In India</b> ...,"[{'name': 'NBC Connecticut', 'image': {'thumbnail': {'contentUrl': 'https://www.bing.com/th?id=AR_13b2351b3b8eeaa47b0e3901c8c8ce6f&pid=news'}}, '_type': 'Organization'}]",https://www.nbcconnecticut.com/news/national-international/International-Womens-Day-Strikes-Protests-Holidays-506870411.html,,,,
2019-03-24T05:59:00.0000000Z,HD Deve Gowda to contest Lok Sabha polls from Tumakuru in Karnataka,Deve Gowda had won three <b>elections</b> in a row from Hassan and had earlier won from the same constituency in 1991 and 1998. He had lost from the constituency in 1999. The 86-year-old <b>political</b> veteran even mulled over whether he should contest in the upcoming ...,"[{'name': 'The News Minute', '_type': 'Organization'}]",https://www.thenewsminute.com/article/hd-deve-gowda-contest-lok-sabha-polls-tumakuru-karnataka-98843,,,,
2019-03-24T06:26:00.0000000Z,KCR to resume <b>election</b> campaign from March 29,Telangana chief minister K Chandrasekhar Rao will resume <b>election</b> campaign for Lok Sabha <b>elections</b> from March 29 with a series of public meetings. He is likely to address two public meetings in a day covering 11 Lok Sabha constituencies till April 4.,"[{'name': 'The Hans India', '_type': 'Organization'}]",https://www.thehansindia.com/telangana/kcr-to-resume-election-campaign-from-march-29-514828,,,,
2019-03-24T02:04:00.0000000Z,Gautam Gambhir joins BJP: A list of cricketers who entered <b>politics</b>,"News that former <b>India</b> opener Gautam Gambhir on Friday joined the ruling Bharatiya Janata Party (BJP) in the buildup to the 2019 Lok Sabha <b>Elections</b> has turned the focus on famous cricketers to enter <b>politics</b>. Gambhir, who was a key member of <b>India</b>’s ...","[{'name': 'Cricket Country', '_type': 'Organization'}]",https://www.cricketcountry.com/articles/gautam-gambhir-joins-bjp-a-list-of-cricketers-who-entered-politics-817590,,,,
2019-03-24T06:15:00.0000000Z,BJP’s aggressive candidate list for 2019 <b>election</b> like a blizzard on Congress led by Rahul Gandhi,"BJP’s aggressiveness is also evident in that it is fielding candidates from every seat in West Bengal and Kerala, the two states where Mamata Banerjee and Pinaryi Vijayan and their goons of TMC and CPI(M) have indulged in <b>politics</b> of hate, vendetta and ...","[{'name': 'OpIndia.com', '_type': 'Organization'}]",https://www.opindia.com/2019/03/bjp-aggressive-candidate-list-for-2019-elections-like-a-blizzard-on-congress-led-by-rahul-gandhi/,,,,
2019-03-24T06:44:00.0000000Z,<b>Elections</b> 2019: The Men Behind Akhilesh Yadav&#39;s Journey In Samajwadi Party,<b>Elections</b> ... an enigma in UP <b>politics</b>. Old timers in SP say that Nanda is to Akhilesh what Amar Singh was to Netaji (Mulayam). Nanda represented the young SP chief in Calcutta recently as he joined Mamata Banerjee in her sit-in to <b>protest</b> the CBI action ...,"[{'name': 'outlookindia.com', '_type': 'Organization'}]",https://www.outlookindia.com/magazine/story/indias-chanakyas-who-are-akhilesh-yadavs-political-advisors/301348,,,,
2019-03-24T06:31:00.0000000Z,<b>India</b>&#39;s Chanakyas | Meet N. Chandrababu Naidu&#39;s <b>Political</b> Advisors,"Naidu, along with other non-NDA representatives, has filed a fresh appeal before the <b>Election</b> Commission over the possibility of faulty EVMs. Hari Prasad has since been made the Andhra Pradesh government’s IT department CEO. For <b>political</b> advice ...","[{'name': 'outlookindia.com', '_type': 'Organization'}]",https://www.outlookindia.com/magazine/story/indias-chanakyas-meet-n-chandrababu-naidus-political-advisors/301350,,,,
2019-03-24T06:29:00.0000000Z,"General <b>Elections</b> 2019: Taxmen told to step up vigilance to curb illegal flow of currency, liquor",The <b>Election</b> Commission in its multi-departmental meeting had underlined the need for greater coordination among different government agencies to keep a tab on expenditure incurred by candidates and <b>political</b> parties.,"[{'name': 'moneycontrol.com', '_type': 'Organization'}]",https://www.moneycontrol.com/news/business/general-elections-2019-taxmen-told-to-step-up-vigilance-to-curb-illegal-flow-of-currency-liquor-3690771.html,,,,
2019-03-23T02:14:00.0000000Z,"Restore security of <b>political</b> leaders, workers: PDP to Govt","He said by withdrawing security of <b>political</b> leaders and workers, the government has made them vulnerable in the current atmosphere. Veeri accused <b>Election</b> Commission of <b>India</b> of deliberately jeopardizing participation of people in the upcoming polls by ...","[{'name': 'Greater Kashmir', '_type': 'Organization'}]",https://www.greaterkashmir.com/article/news.aspx?story_id=317229&catid=2&mid=53&AspxAutoDetectCookieSupport=1,,,,
2019-03-24T06:39:00.0000000Z,Shashi Tharoor: Priyanka Gandhi&#39;s influence &#39;bound to grow&#39; in party in long term,"In 2011 <b>elections</b>, that was not much an issue because the CPI(M) and the Congress were fighting each other in Bengal also. But today, each state is reacting to its own <b>political</b> reality. And the <b>political</b> reality in Bengal is very much different from the ...","[{'name': 'Mid Day', '_type': 'Organization'}]",https://www.mid-day.com/articles/shashi-tharoor-priyanka-gandhis-influence-bound-to-grow-in-party-in-long-term/20616150,,,,
2019-03-23T07:43:00.0000000Z,<b>Protests</b> erupt in West Bengal over BJP&#39;s LS poll candidate selection,"(Eds: Adding latest development) Kolkata, Mar 22 (PTI) <b>Protests</b> erupted ... state in the 2014 <b>elections</b>, is now targeting 23 of the state&#39;s 42 constituencies. Of its 28 candidates, nearly 25 are new faces, with a thrust on active <b>political</b> workers rather ...","[{'name': 'PTI', '_type': 'Organization'}]",http://www.ptinews.com/news/10461558_Protests-erupt-in-West-Bengal-over-BJP-s-LS-poll-candidate-selection.html,,,,
2019-03-23T09:01:00.0000000Z,UJC should declare ceasefire in Kashmir during upcoming <b>elections</b>: NC leader,"The violence during <b>elections</b> adversely affects the democratic rights of ... use of NIA against leaders, shifting of detenues and <b>political</b> prisoners outside J&amp;K must make everyone realise the importance of elected representatives in Jammu and Kashmir.","[{'name': 'Greater Kashmir', '_type': 'Organization'}]",https://www.greaterkashmir.com/(X(1)S(hynwiuz32rg32155fwtstjfr))/news/kashmir/ujc-should-declare-ceasefire-in-kashmir-during-upcoming-elections-nc-leader/317280.html,,,,
2019-03-24T06:33:00.0000000Z,"Lok Sabha <b>Election</b> 2019: Congress announces 35 more candidates, Raj Babbar to contest from Fatehpur Sikri. Check full list here",Voting for the Lok Sabha <b>elections</b> will begin on April 11 and continue for over a month till May 19 across seven phases. The results will be declared on on May 23. <b>India</b> TV is FREE TO AIR News Channel. You don&#39;t need to pay for watching it. If you are ...,"[{'name': 'India TV', '_type': 'Organization'}]",https://www.indiatvnews.com/elections/lok-sabha-elections-2019-congress-announces-35-more-candidates-raj-babbar-to-contest-from-fatehpur-sikri-check-full-list-here-510376,,,,
2019-03-23T04:53:00.0000000Z,Lok Sabha <b>Elections</b> 2019 LIVE: PM Modi slams opposition on Lohia&#39;s birth anniversary,"In another <b>political</b> ... <b>Elections</b>. Mar 23, 2019 10:22 AM PM Narendra Modi slams opposition on Ram Manohar Lohia&#39;s birth anniversary, says &#39;Today they are betraying the principles of Dr Ram Manohar Lohia, tomorrow they will also betray the people of <b>India</b>.&#39;","[{'name': 'Oneindia', '_type': 'Organization'}]",https://www.oneindia.com/india/lok-sabha-elections-2019-live-pravin-togadia-may-contest-elections-from-uttar-pradesh-2865414.html,,,,
2019-03-23T08:55:00.0000000Z,2019 LS polls: Congress in Kerala wants Rahul to contest from Wayanad,There is a demand from party leaders that Gandhi should contest from any of the South <b>Indian</b> Lok Sabha seat and &quot;we have requested ... president visited Kerala recently to launch the party&#39;s <b>election</b> campaign. He also said the matter was discussed with ...,"[{'name': 'The Asian Age', '_type': 'Organization'}]",http://www.asianage.com/india/politics/230319/2019-ls-polls-congress-in-kerala-wants-rahul-gandhi-to-contest-from-wayanad.html,,,,
2019-03-24T06:30:00.0000000Z,Working class employees left in the lurch at IL&amp;FS resolution (IANS EXCLUSIVE),"Moreover, in an <b>election</b> ... out for <b>political</b> support on the matter and it will be difficult for any <b>political</b> party to turn a blind eye to millions of middle class voters affected by the IL&amp;FS crisis. Some of the list of petitioners include: <b>Indian</b> ...","[{'name': 'Newsd', '_type': 'Organization'}]",https://newsd.in/working-class-employees-left-in-the-lurch-at-il-fs-resolution-ians-exclusive/,,,,
2019-03-23T08:40:00.0000000Z,"Two Hindu girls abducted, converted to Islam on Holi eve in Pakistan’s Sindh","This led the Hindu community to stage massive <b>protests</b>, seeking stern ... unlike what is happening <b>in India</b>.” The tweet had stirred a controversy. Anjum James Paul, assistant professor of <b>political</b> science and head of department, Government Post Graduate ...","[{'name': 'hindujagruti.org', '_type': 'Organization'}]",https://www.hindujagruti.org/news/116796.html,,,,
2019-03-22T12:52:00.0000000Z,Twitter <b>India</b> welcomes <b>Election</b> Commission of <b>India</b> onboard the platform; launches #LokSabhaElections2019 emoji to light up <b>election</b> conversations,"Available in 12 languages, the <b>election</b> emoji will feature an image of the Parliament of <b>India</b> As the world’s largest democracy ... To stay on top of the <b>Election</b> conversations, follow the <b>political</b> parties and leaders on Twitter to see every side ...","[{'name': 'CIOL', '_type': 'Organization'}]",https://www.ciol.com/twitter-india-welcomes-election-commission-india-onboard-platform-launches-loksabhaelections2019-emoji-light-election-conversations/,,,,
2019-03-23T13:14:00.0000000Z,Two minor Hindu girls abducted and forcibly converted into Islam in Pakistan on the eve of Holi,"The incident has led to widespread <b>protests</b> by the Hindus and ... unlike what is happening <b>in India</b>.” The tweet had stirred a controversy. Anjum James Paul, assistant professor of <b>political</b> science and head of department, Government Post Graduate College ...","[{'name': 'SatyaVijayi', '_type': 'Organization'}]",https://satyavijayi.com/two-minor-hindu-girls-abducted-and-forcibly-converted-into-islam-in-pakistan-on-the-eve-of-holi/,,,,
2019-03-23T15:54:00.0000000Z,Hundreds Of Youth To Celebrate The Spirit Of Service In City Slums,"While everyone is talking about the significant role that will be played by youth, and the over 2 crore first time voters in the <b>Indian</b> <b>elections</b>, one also often decries the supposed lack of <b>political</b> engagement of middle class youth in the cities.","[{'name': 'Odisha Diary', '_type': 'Organization'}]",http://orissadiary.com/hundreds-youth-celebrate-spirit-service-city-slums/,,,,
2019-03-22T15:56:00.0000000Z,How Gambhir is Gautam about <b>politics</b>?,"Vinod Kambli represented the Lok Bharati Party in the 2009 <b>elections</b> and he lost. The left-hander played 17 Tests and 102 ODIs for <b>India</b>. Thereafter, he was neither seen in <b>politics</b> nor in Cricket. Navjot Singh Sidhu joined the BJP after winning the Lok ...","[{'name': 'Jessica', '_type': 'Organization'}]",https://www.afternoonvoice.com/how-gambhir-is-gautam-about-politics.html,,,,
2019-03-23T08:55:00.0000000Z,Lok Sabha <b>Elections</b> 2019: BSP Releases Its First List Of 11 Candidates,"“We tried to keep <b>politics</b> and cricket apart but then the <b>Indian</b>... Mahagathbandhan ( Grand Alliance) in Bihar announced the seats for Lok Sabha <b>elections</b> 2019 at 4.30 pm on Friday. Out of the 40 seats, the RJD is contesting in 20 seats, Congress ...","[{'name': 'News World India', '_type': 'Organization'}]",https://www.newsworldindia.in/national/lok-sabha-elections-2019-bsp-releases-its-first-list-of-candidates-/323919/,,,,
2019-03-23T11:38:00.0000000Z,"No Mekedatu dam, fix GST, reservation in pvt sector: Promises by AIADMK for 2019","Going into 2019 Lok Sabha <b>Elections</b> ... of anger and <b>protests</b> across Tamil Nadu following the suicide of Anitha, a Dalit student in 2017, found mention under AIADMK manifesto’s ‘Education Policy’. “AIADMK will urge Government of <b>India</b> to exempt ...","[{'name': 'The News Minute', '_type': 'Organization'}]",https://www.thenewsminute.com/article/no-mekedatu-dam-fix-gst-reservation-pvt-sector-promises-aiadmk-2019-98583,,,,
2019-03-23T16:44:00.0000000Z,Ending nationalist populism is a must to eliminate racial discrimination <b>in India</b>,"In the <b>Indian</b> context, this has become contested with the recent citizenship register in Assam, which puts the future of the Muslim minority groups at stake. With no clear roadmap ahead, the coming <b>elections</b> ... it be through <b>protests</b>, writings or just ...","[{'name': 'The Milli Gazette', '_type': 'Organization'}]",http://www.milligazette.com/news/16614-ending-nationalist-populism-is-a-must-to-eliminate-racial-discrimination-in-india,,,,
2019-03-23T02:57:00.0000000Z,The barbarization of <b>India</b>,"The Akhil Bharatiya Gau Sewa Sangh, also with RSS links, claims that <b>Indian</b> (not foreign) cow dung absorbs radiation and should be smeared on mobiles. ‘Cowpathy’ is the cult of the future. Adapting an old maxim, a <b>political</b> party can save itself by its ...","[{'name': 'telegraphindia.com', '_type': 'Organization'}]",https://www.telegraphindia.com/opinion/the-barbarization-of-india/cid/1687313,,,,
2019-03-22T21:18:00.0000000Z,Lok Sabha <b>elections</b> 2019: Mahagathbandhan announces seat-sharing formula in Bihar,"The seat sharing announcement evoked angry outbursts at Sadaqat Ashram, the Congress headquarters in Bihar as supporters of former Aurangabad MP Nikhil Kumar raised angry slogans in <b>protest</b> against the seat going to HAM.","[{'name': 'Business Line', '_type': 'Organization'}]",https://www.thehindubusinessline.com/news/national/lok-sabha-elections-2019-mahagathbandhan-announces-seat-sharing-formula-in-bihar/article26609056.ece,,,,
2019-03-23T02:04:00.0000000Z,"PDP, NC, PC candidates file nominations for north LS seat","Members of the three main <b>political</b> parties and an independent candidate Friday submitted their nomination papers for the Lok Sabha seat in north Kashmir, all promising to raise Kashmir issue in the Parliament. As per the <b>Election</b> Commission of <b>India</b> ...","[{'name': 'The Kashmir Monitor', '_type': 'Organization'}]",https://www.thekashmirmonitor.net/pdp-nc-pc-candidates-file-nominations-for-north-ls-seat/,,,,
2019-03-23T13:15:00.0000000Z,Will Modi throw his hat in ring from Bengaluru South?,"In the previous Lok Sabha <b>elections</b>, Modi had contested from Vadodara and Varanasi. It is learnt that Modi was advised to zero in on a seat from Southern (Bangalore South) or Eastern <b>India</b> (Puri in Odisha or Kolkata), where the BJP’s presence is limited.","[{'name': 'Star of Mysore', '_type': 'Organization'}]",https://starofmysore.com/will-modi-throw-his-hat-in-ring-from-bengaluru-south/,,,,
2019-03-23T06:15:00.0000000Z,"A Watchman coloured in Modi’s ‘Watchmen’, wear T-shirt written as…..","In A recent turn, in the Lok Sabha <b>elections</b> of the year ... the poster slogan as the benefit of <b>politics</b>. But the youth, women and chaukhidars of the country have given their support to Modi ji. also read NDRF, <b>Indian</b> Army and Haryana Police joint ...","[{'name': 'News Track English', '_type': 'Organization'}]",https://english.newstracklive.com/news/a-watchman-coloured-in-modis-watchmen-wear-tshirt-written-as-sc2-nu-1004539-1.html,,,,
2019-03-22T16:20:00.0000000Z,"Dalit, Muslim votes poised to split in Maharashtra",according to <b>political</b> observers. Both the groups have announced plans to field candidates in all the 48 Lok Sabha seats in the state. Ambedkar has been on a comeback trail after more than a decade after he organised a massive <b>protest</b> last year following ...,"[{'name': 'The Tribune', '_type': 'Organization'}]",https://www.tribuneindia.com/news/nation/dalit-muslim-votes-poised-to-split-in-maharashtra/746817.html,,,,
2019-03-22T12:42:00.0000000Z,Streamline <b>Election</b> Process,"However, I would suggest the following additional measures to the <b>Election</b> Commission to implement: a) Today, any Tom, Dick, and Harry can form a <b>political</b> party with a few followers. <b>In India</b>, we already have too many <b>political</b> parties ...","[{'name': 'Jessica', '_type': 'Organization'}]",https://www.afternoonvoice.com/streamline-election-process.html,,,,
2019-03-24T06:05:00.0000000Z,Commentary: Rahul Gandhi’s reluctant bid to rival <b>India</b>&#39;s Modi,"Rahul Gandhi, President of <b>India</b>&#39;s main opposition Congress party, walks during a <b>protest</b> near the ... break moment in his reluctant <b>political</b> career. Rahul Gandhi, the man who led the Congress party to its worst ever <b>election</b> defeat in 2014, winning ...","[{'name': 'Channel NewsAsia Singapore', '_type': 'Organization'}]",https://www.channelnewsasia.com/news/commentary/india-elections-congress-rahul-priyanka-gandi-bjp-modi-narendra-11365342,,,,
2019-03-24T06:21:00.0000000Z,"Rahul Gandhi to launch Congress campaign in Bengal today, his first rally since 2016","Incidentally, Gandhi’s last public rally in Bengal was on April 27, 2016 with CPI(M) leader and former Chief Minister Buddhadeb Bhattacharjee before the fifth phase of assembly <b>elections</b> ... former fortresses, <b>India</b>’s oldest <b>political</b> party’s ...","[{'name': 'Daily Sun', '_type': 'Organization'}]",https://www.daily-sun.com/post/379999/Rahul-Gandhi-to-launch-Congress-campaign-in-Bengal-today-his-first-rally-since-2016,,,,
2019-03-24T05:54:00.0000000Z,The Latest: Protesters in London demand halt to Brexit,"The <b>protest</b> drew people from across Britain who are determined ... Britain opted to leave in a 2016 referendum, but the process has been stalled by <b>political</b> discord. Tom Watson, the deputy leader of the opposition Labour Party, London Mayor Sadiq Khan ...","[{'name': 'The Washington Post', '_type': 'Organization'}]",https://www.washingtonpost.com/world/europe/the-latest-anti-brexit-protesters-gather-for-london-march/2019/03/23/4766228e-4d5f-11e9-8cfc-2c5d0999c21e_story.html,,,,
2019-03-24T06:37:00.0000000Z,High price of buying in: Oil-friendly Indigenous groups are disparaged as ‘sellouts’,"(Amber Bracken/The New York Times/Redux) Not long ago, Stephen Buffalo, the president and CEO of the <b>Indian</b> Resource ... became a <b>political</b> dumpster fire Buffalo hopes his group can present its bid before this fall’s federal <b>election</b>.","[{'name': 'Macleans.ca', '_type': 'Organization'}]",https://www.macleans.ca/news/canada/oil-friendly-indigenous-groups-trans-mountain-pipeline/,,,,
2019-03-24T07:10:00.0000000Z,William Wallace: Good government requires <b>political</b> leadership – and neither Theresa May or Jeremy Corbyn are capable of it,"... of seats on 35 per cent of the votes cast – that’s the percentage on which Tony Blair won the 2005 <b>election</b>. Good government requires <b>political</b> leadership, committed to a constant dialogue with Parliament and public. Neither Mrs May’s stubborn ...","[{'name': 'The Yorkshire Post', '_type': 'Organization'}]",https://www.yorkshirepost.co.uk/news/opinion/william-wallace-good-government-requires-political-leadership-and-neither-theresa-may-or-jeremy-corbyn-are-capable-of-it-1-9665176,,,,
2019-03-24T06:58:00.0000000Z,&#39;<b>Election</b> tourism&#39; is here as foreigners get to experience <b>India</b>&#39;s biggest festival of democracy,"The tourists who had visited the state in 2014 mainly comprised of students, researchers, media professionals, <b>political</b> analysts and those who wanted to understand how <b>elections</b> <b>in India</b> are conducted on such a massive scale, said Manish Sharma ...","[{'name': 'The Week', '_type': 'Organization'}]",https://www.theweek.in/wire-updates/business/2019/03/24/eln11-poll-tourism.html,,,,
2019-03-24T06:29:00.0000000Z,Thailand votes in first general <b>election</b> since 2014 coup,"Thailand is a constitutional monarchy and the palace is nominally above the <b>political</b> fray ... it from a decade-long treadmill of <b>protests</b> and coups. Politicians across the spectrum fear a stalemate under <b>election</b> rules, written by the junta, which ...","[{'name': 'Newsnation', '_type': 'Organization'}]",https://www.newsnation.in/world-news/thailand-election-2019-thais-vote-in-first-general-election-since-2014-coup-king-maha-vajiralongkorn-article-218064.html,,,,
2019-03-24T07:00:00.0000000Z,"Andhra Pradesh assembly <b>elections</b>: Victory of YSRC in state will mean win for KCR, says Pawan Kalyan","Continuing his attack, Kalyan said that while he respects KCR and his family for achieving the state of Telangana, but he strongly opposes their back-door <b>politics</b> in Andhra Pradesh ... news updates from all around <b>India</b>, stay connected with NYOOOZ.","[{'name': 'nyoooz.com', '_type': 'Organization'}]",https://www.nyoooz.com/news/vijayawada/1356276/andhra-pradesh-assembly-elections-victory-of-ysrc-in-state-will-mean-win-for-kcr-says-pawan-kalyan/,,,,
2019-03-24T06:03:00.0000000Z,"Lok Sabha <b>elections</b>: Rahul could contest from Wayanad, says Kerala Congress","The Congress on Saturday said that party chief Rahul Gandhi could contest the Lok Sabha <b>elections</b> from Wayanad in Kerala ... ALSO READ: Upcoming challenges for two of the largest democracies - <b>India</b> &amp; Indonesia From its 22 seats, the NCP will leave ...","[{'name': 'Business Standard', '_type': 'Organization'}]",https://www.business-standard.com/article/elections/lok-sabha-elections-2019-rahul-gandhi-agrees-to-contest-from-kerala-too-119032300850_1.html,,,,
2019-03-24T06:59:00.0000000Z,<b>Elections</b> 2019: The Great (Dirty) Game of BJP Alliances,While the splintering alliance in North-East may not look good for BJP but history shows that many of the local parties in the region tend to side with the government after <b>elections</b> ... This is unheard of <b>in Indian</b> electoral <b>politics</b> and a sure indicator ...,"[{'name': 'NewsClick', '_type': 'Organization'}]",https://www.newsclick.in/elections-2019-great-dirty-game-of-bjp-alliances,,,,
2019-03-24T06:40:00.0000000Z,Mapping <b>Elections</b> with Seema Mustafa: RJD&#39;s Ultimatum to Congress in Bihar,"Newsclick will be tracking the 2019 general <b>elections</b> closely with Seema Mustafa, editor-in-chief, The Citizen, and Prabir Purkayastha, editor-in-chief, Newsclick, in our new series: Mapping <b>Elections</b>. In today&#39;s episode, we will discuss the alliance in ...","[{'name': 'NewsClick', '_type': 'Organization'}]",https://www.newsclick.in/mapping-elections-seema-mustafa-rjds-ultimatum-congress-bihar,,,,
2019-03-24T07:00:00.0000000Z,Curtains down on Paresh Rawal’s <b>political</b> career,"AHMEDABAD: Bollywood star and noted theatre actor, Ahmedabad East BJP MP Paresh Rawal , brought the curtains down on his <b>political</b> career on Saturday ... in advance of my decision not to contest LS <b>elections</b>,” adding that he will remain a loyal member ...","[{'name': 'nyoooz.com', '_type': 'Organization'}]",https://www.nyoooz.com/news/ahmedabad/1356288/curtains-down-on-paresh-rawals-political-career/,,,,
2019-03-24T06:42:00.0000000Z,"PM Modi, Amit Shah and Yogi to address rallies in all phases in West Bengal","The saffron party is hoping to overcome its deficit in the number of seats from states of North <b>India</b>, where it has reached a saturation point, by winning more seats from states like West Bengal and Odisha, the leader said. Lok Sabha <b>elections</b> will be held ...","[{'name': 'Business Today', '_type': 'Organization'}]",https://www.businesstoday.in/current/economy-politics/pm-modi-amit-shah-and-yogi-to-address-rallies-in-all-phases-in-west-bengal/story/330401.html,,,,
2019-03-24T06:55:00.0000000Z,Thailand’s coup leader and “democratic front” face-off in long-awaited <b>election</b>,"Pro-Thaksin parties have won every <b>election</b> since 2001, but the past 15 years have seen crippling street <b>protests</b> that destabilised the government ... that it was a coded reference to the country’s <b>political</b> factions – broadly the middle class and ...","[{'name': 'The Financial Express', '_type': 'Organization'}]",https://www.financialexpress.com/world-news/thailands-coup-leader-and-democratic-front-face-off-in-long-awaited-election/1525490/,,,,
